class,x1,y1,z1,v1,x2,y2,z2,v2,x3,y3,z3,v3,x4,y4,z4,v4,x5,y5,z5,v5,x6,y6,z6,v6,x7,y7,z7,v7,x8,y8,z8,v8,x9,y9,z9,v9,x10,y10,z10,v10,x11,y11,z11,v11,x12,y12,z12,v12,x13,y13,z13,v13,x14,y14,z14,v14,x15,y15,z15,v15,x16,y16,z16,v16,x17,y17,z17,v17,x18,y18,z18,v18,x19,y19,z19,v19,x20,y20,z20,v20,x21,y21,z21,v21,x22,y22,z22,v22,x23,y23,z23,v23,x24,y24,z24,v24,x25,y25,z25,v25,x26,y26,z26,v26,x27,y27,z27,v27,x28,y28,z28,v28,x29,y29,z29,v29,x30,y30,z30,v30,x31,y31,z31,v31,x32,y32,z32,v32,x33,y33,z33,v33
up,0.6293010711669922,0.2321450263261795,-0.3246506452560425,0.9993120431900024,0.6525367498397827,0.2229066640138626,-0.36248496174812317,0.9993501305580139,0.6569651365280151,0.22402885556221008,-0.3625651001930237,0.9993130564689636,0.6616238355636597,0.2252625972032547,-0.3627396523952484,0.999515175819397,0.648890495300293,0.2208365648984909,-0.3050149977207184,0.9991896748542786,0.6504665613174438,0.22050413489341736,-0.30497077107429504,0.9990713596343994,0.6522518396377563,0.22036032378673553,-0.30500268936157227,0.9993441700935364,0.687670111656189,0.2394276112318039,-0.43023964762687683,0.9995068311691284,0.6801519989967346,0.23497159779071808,-0.18165157735347748,0.9993588328361511,0.6354730129241943,0.2521549165248871,-0.3373842239379883,0.99931800365448,0.6308908462524414,0.24881188571453094,-0.2647556662559509,0.9991273283958435,0.6497905254364014,0.3325372338294983,-0.5197531580924988,0.9995691180229187,0.7012407779693604,0.32725203037261963,0.051832471042871475,0.9989892840385437,0.5663905739784241,0.4425196051597595,-0.4693360924720764,0.8669487833976746,0.6816955208778381,0.4354727268218994,0.17271322011947632,0.051643919199705124,0.5033515691757202,0.5267341732978821,-0.2550044655799866,0.6989703178405762,0.605981707572937,0.4943745732307434,0.1559709906578064,0.04287648946046829,0.4875146150588989,0.5426603555679321,-0.2782430350780487,0.6574212312698364,0.59343022108078,0.5084716081619263,0.16635853052139282,0.051474232226610184,0.4847167134284973,0.5407418012619019,-0.2776269316673279,0.6510701775550842,0.5820557475090027,0.5054607391357422,0.11244537681341171,0.05074889585375786,0.4945215582847595,0.5350934863090515,-0.24780765175819397,0.6243451833724976,0.5856412649154663,0.5023411512374878,0.1322251558303833,0.053188614547252655,0.563741147518158,0.5274377465248108,-0.16269151866436005,0.9981745481491089,0.6251504421234131,0.5183448791503906,0.16250751912593842,0.99665367603302,0.5265920162200928,0.6453896164894104,0.08329983800649643,0.4323479235172272,0.5946969389915466,0.6521281003952026,0.3767379820346832,0.12077032029628754,0.5425454378128052,0.7554287910461426,0.3490934669971466,0.22929197549819946,0.5723953247070312,0.7670324444770813,0.6480337977409363,0.08708898723125458,0.5617474317550659,0.7828534245491028,0.37121930718421936,0.4347371459007263,0.572350263595581,0.7927992939949036,0.6744244694709778,0.25032398104667664,0.48693886399269104,0.7485948801040649,0.31150901317596436,0.234132319688797,0.48196449875831604,0.7733426094055176,0.6479660868644714,0.1374111771583557
up,0.6418089866638184,0.23633377254009247,-0.3099287152290344,0.9993737936019897,0.666536808013916,0.22688286006450653,-0.3503948748111725,0.9994186758995056,0.6710408329963684,0.2280597984790802,-0.3505183756351471,0.9993671178817749,0.6754141449928284,0.22921893000602722,-0.350737988948822,0.9995549321174622,0.6633622646331787,0.22507867217063904,-0.28837257623672485,0.999281644821167,0.665529727935791,0.2249201089143753,-0.2883449196815491,0.9991495609283447,0.6679061055183411,0.22482256591320038,-0.2884269654750824,0.9993957281112671,0.7001640200614929,0.24264764785766602,-0.4287738800048828,0.9995508790016174,0.6937528848648071,0.2380833625793457,-0.16184914112091064,0.999417781829834,0.6485326886177063,0.25587698817253113,-0.32816770672798157,0.9993729591369629,0.6444677710533142,0.25329673290252686,-0.2498496174812317,0.9992188215255737,0.6685141324996948,0.3333605229854584,-0.5178585648536682,0.9996320605278015,0.7147378921508789,0.3290295898914337,0.07997800409793854,0.9991245269775391,0.572564423084259,0.4446832537651062,-0.461885929107666,0.8797215819358826,0.679206371307373,0.4430285096168518,0.17440256476402283,0.050371211022138596,0.5035877227783203,0.5271788239479065,-0.22384679317474365,0.7265730500221252,0.586459219455719,0.5044002532958984,0.12592771649360657,0.04491714760661125,0.48509207367897034,0.5419501662254333,-0.25575634837150574,0.683391809463501,0.5653539896011353,0.5181318521499634,0.1321103572845459,0.05432711914181709,0.4836269021034241,0.539722204208374,-0.2531536817550659,0.6758820414543152,0.5547297596931458,0.5157240629196167,0.07427917420864105,0.05343761667609215,0.4929220378398895,0.534227728843689,-0.21653757989406586,0.6498667001724243,0.5615798830986023,0.5124536752700806,0.09946591407060623,0.056077487766742706,0.5615401268005371,0.5295960307121277,-0.16035816073417664,0.9983322024345398,0.6234349012374878,0.521816611289978,0.16012607514858246,0.9969143271446228,0.5245324373245239,0.6544597744941711,0.05251365900039673,0.376909464597702,0.6037724614143372,0.6549565196037292,0.3944661021232605,0.10827409476041794,0.5285385251045227,0.7688184380531311,0.325693279504776,0.20116625726222992,0.5860372185707092,0.7727906703948975,0.6617506742477417,0.07742835581302643,0.5436354875564575,0.7968072891235352,0.347412645816803,0.4231567084789276,0.5993655920028687,0.8018192052841187,0.6883376240730286,0.24253752827644348,0.47788360714912415,0.76056969165802,0.2898247241973877,0.21362587809562683,0.49975448846817017,0.7746620774269104,0.6784762740135193,0.1267840564250946
up,0.6440694332122803,0.24094247817993164,-0.2669837176799774,0.9994697570800781,0.6703513860702515,0.23096446692943573,-0.3115772604942322,0.9995127320289612,0.6747294068336487,0.23211725056171417,-0.31167176365852356,0.9994601011276245,0.6787509918212891,0.23328116536140442,-0.31188175082206726,0.999622642993927,0.6674137711524963,0.2293255627155304,-0.25144991278648376,0.9993975758552551,0.6699444055557251,0.22932127118110657,-0.2514365017414093,0.999272882938385,0.6726089119911194,0.22933845221996307,-0.25154000520706177,0.9994837045669556,0.7029862403869629,0.24604249000549316,-0.4187481701374054,0.9996197819709778,0.6987609267234802,0.24174952507019043,-0.15811492502689362,0.9995131492614746,0.6517997980117798,0.259647935628891,-0.29635778069496155,0.9994726777076721,0.647628903388977,0.257595956325531,-0.22004739940166473,0.9993523955345154,0.6690607070922852,0.33588066697120667,-0.5232896208763123,0.9997023344039917,0.7258244156837463,0.33154159784317017,0.06544160097837448,0.9992762804031372,0.5733664631843567,0.44723042845726013,-0.46793025732040405,0.8944451212882996,0.6825294494628906,0.4447823166847229,0.13951538503170013,0.053488533943891525,0.4991244077682495,0.52974534034729,-0.2784101068973541,0.7643458247184753,0.5889190435409546,0.5207005143165588,0.08963046967983246,0.0527668260037899,0.48196813464164734,0.5441194772720337,-0.3181105852127075,0.7224790453910828,0.5676712393760681,0.5357884168624878,0.09347806870937347,0.06296580284833908,0.4799323081970215,0.5402764081954956,-0.31589388847351074,0.7142682075500488,0.5568556189537048,0.5347912907600403,0.033681709319353104,0.06185341253876686,0.4881199598312378,0.5357747077941895,-0.2733123004436493,0.6894611120223999,0.5643644332885742,0.5313318967819214,0.06266868114471436,0.06481444090604782,0.5592076778411865,0.530575156211853,-0.15564756095409393,0.9985917210578918,0.6229311227798462,0.5227471590042114,0.15543554723262787,0.9973769187927246,0.501107394695282,0.6533982157707214,0.05617941915988922,0.3569100797176361,0.6107379198074341,0.6550796627998352,0.3903200924396515,0.10464959591627121,0.5016618967056274,0.7631481289863586,0.32880619168281555,0.18942923843860626,0.5901798009872437,0.761187732219696,0.6583923101425171,0.07375852018594742,0.5148102045059204,0.7894523739814758,0.349931538105011,0.4296490550041199,0.6318474411964417,0.7941900491714478,0.6851845979690552,0.2460249960422516,0.45717573165893555,0.7576436400413513,0.29342707991600037,0.20468276739120483,0.5452773571014404,0.7749403715133667,0.6657000780105591,0.12344576418399811
up,0.6424189805984497,0.2412247359752655,-0.2680829167366028,0.9995033740997314,0.6682751774787903,0.23091423511505127,-0.3153580129146576,0.9995442628860474,0.6724886298179626,0.23199231922626495,-0.31544607877731323,0.9994935989379883,0.6764277815818787,0.23311582207679749,-0.3156695067882538,0.9996469020843506,0.6658010482788086,0.22949278354644775,-0.25356003642082214,0.9994323253631592,0.6685038805007935,0.2295583188533783,-0.2535431683063507,0.999313235282898,0.6714131832122803,0.2296610176563263,-0.25363868474960327,0.9995131492614746,0.7005741000175476,0.24581754207611084,-0.4194630980491638,0.9996433854103088,0.698157787322998,0.241944819688797,-0.1605004072189331,0.9995432496070862,0.6503810286521912,0.25958454608917236,-0.30010315775871277,0.9995121955871582,0.6466207504272461,0.2578239440917969,-0.2218724936246872,0.9994006156921387,0.6690161228179932,0.33587056398391724,-0.5388005971908569,0.9997268915176392,0.7270368933677673,0.3319496512413025,0.060878969728946686,0.9993196725845337,0.5730019211769104,0.44701680541038513,-0.4769207537174225,0.9002557992935181,0.6805081963539124,0.4415859282016754,0.13578693568706512,0.05490601807832718,0.497409850358963,0.5297374129295349,-0.2808728516101837,0.7791450619697571,0.5889419913291931,0.5190877318382263,0.0899200439453125,0.055013544857501984,0.4813576638698578,0.5440480709075928,-0.3227714002132416,0.7379128336906433,0.5678219795227051,0.5341269373893738,0.09382953494787216,0.06525737047195435,0.4793897271156311,0.5402864217758179,-0.3202134370803833,0.7299730777740479,0.5568282008171082,0.5331162214279175,0.03399195149540901,0.06411829590797424,0.4876450002193451,0.5355774164199829,-0.2756631076335907,0.7052517533302307,0.5643282532691956,0.5296478867530823,0.06302282214164734,0.0673055648803711,0.5591150522232056,0.5294729471206665,-0.1582113355398178,0.9986814260482788,0.6242232918739319,0.5225142240524292,0.1579390913248062,0.9974974393844604,0.503292977809906,0.6547179818153381,0.06037653237581253,0.36753204464912415,0.6174440383911133,0.6542383432388306,0.4073841869831085,0.10586462169885635,0.5037281513214111,0.7735429406166077,0.32300999760627747,0.20452119410037994,0.5948746800422668,0.7572966814041138,0.7003756761550903,0.07497987896203995,0.5176053047180176,0.7997936010360718,0.34333738684654236,0.4465923309326172,0.6568021774291992,0.7935099601745605,0.7308300733566284,0.25156551599502563,0.454826682806015,0.7734032273292542,0.26773691177368164,0.219003826379776,0.5706554651260376,0.7746354341506958,0.7270311117172241,0.12807856500148773
up,0.6373610496520996,0.24063780903816223,-0.2712996304035187,0.9995571374893188,0.6630899310112,0.23075862228870392,-0.3182239234447479,0.9995941519737244,0.6672462821006775,0.2318335324525833,-0.3183273375034332,0.999544084072113,0.6712633967399597,0.2329714596271515,-0.3185451626777649,0.9996873736381531,0.6613137125968933,0.22956781089305878,-0.25480857491493225,0.9994733929634094,0.6643342971801758,0.22978582978248596,-0.254789799451828,0.999358594417572,0.6670050024986267,0.23009447753429413,-0.2548759877681732,0.9995485544204712,0.6953696608543396,0.2458273470401764,-0.4496353268623352,0.9996713995933533,0.694098711013794,0.2425231635570526,-0.17405112087726593,0.9995695352554321,0.6442596316337585,0.259107768535614,-0.3051668703556061,0.9995823502540588,0.6408854722976685,0.25728753209114075,-0.2245241105556488,0.9994796514511108,0.6672840118408203,0.3361578583717346,-0.5629756450653076,0.9997873306274414,0.7232357263565063,0.33389750123023987,0.028613973408937454,0.9993811845779419,0.5726413130760193,0.4493022561073303,-0.49664679169654846,0.912316083908081,0.6636064052581787,0.44118744134902954,0.11126571148633957,0.0583663173019886,0.48864176869392395,0.5314117074012756,-0.3011484444141388,0.8165921568870544,0.5793702006340027,0.522363543510437,0.07806945592164993,0.06300219893455505,0.4694244861602783,0.5461934804916382,-0.3444286286830902,0.7774548530578613,0.5562574863433838,0.5363444089889526,0.07898327708244324,0.07347359508275986,0.46863508224487305,0.5423368215560913,-0.3432467579841614,0.7709447741508484,0.5443569421768188,0.5370190143585205,0.022903472185134888,0.07243994623422623,0.47693967819213867,0.5382238626480103,-0.29665136337280273,0.7458155155181885,0.5527427196502686,0.5339462161064148,0.052102405577898026,0.07591074705123901,0.559219241142273,0.5315314531326294,-0.1666482537984848,0.9988958239555359,0.6254786849021912,0.5230098962783813,0.16627958416938782,0.9977291226387024,0.5188757181167603,0.6583698391914368,0.12940633296966553,0.3698895275592804,0.6121992468833923,0.6450780630111694,0.4882325828075409,0.10065175592899323,0.5241444110870361,0.7680142521858215,0.4478340446949005,0.22403480112552643,0.619659960269928,0.7503570914268494,0.8222728967666626,0.07201916724443436,0.54306960105896,0.7928803563117981,0.4748844504356384,0.45989593863487244,0.6410999894142151,0.7726706862449646,0.8575666546821594,0.24890324473381042,0.4664170444011688,0.7620659470558167,0.4136406481266022,0.24409234523773193,0.5566635727882385,0.7534619569778442,0.8745453953742981,0.13471335172653198
up,0.6320945024490356,0.24107575416564941,-0.21278244256973267,0.9995709657669067,0.6550183892250061,0.23113736510276794,-0.25953832268714905,0.9996079802513123,0.6587415337562561,0.23218245804309845,-0.25967705249786377,0.9995537996292114,0.6625457406044006,0.23330697417259216,-0.2598877251148224,0.99969482421875,0.654792308807373,0.2301146537065506,-0.1988530308008194,0.9994810819625854,0.6583439111709595,0.23039796948432922,-0.19881249964237213,0.9993603229522705,0.661775529384613,0.2307899296283722,-0.19888722896575928,0.9995459318161011,0.6883149743080139,0.24596357345581055,-0.3940235674381256,0.9996723532676697,0.689238965511322,0.24271778762340546,-0.12868699431419373,0.99956876039505,0.6387730836868286,0.2592898905277252,-0.25205352902412415,0.9996052980422974,0.636619508266449,0.25788605213165283,-0.1745554506778717,0.9995059370994568,0.6665908098220825,0.33618539571762085,-0.5110547542572021,0.9998123049736023,0.722295880317688,0.33369195461273193,0.03447577729821205,0.9994084239006042,0.572023868560791,0.44732198119163513,-0.4396935701370239,0.9054049849510193,0.6806990504264832,0.4482594132423401,0.11698934435844421,0.05873487889766693,0.48704347014427185,0.5288088917732239,-0.21754565834999084,0.8168720006942749,0.5784355401992798,0.520910382270813,0.08789907395839691,0.06354784965515137,0.4669153392314911,0.5424033999443054,-0.24977223575115204,0.7780601382255554,0.5557490587234497,0.5337908267974854,0.08794024586677551,0.07393442094326019,0.46554064750671387,0.539879560470581,-0.24699817597866058,0.772114634513855,0.5428140759468079,0.5335747599601746,0.03894805908203125,0.07305023074150085,0.47540274262428284,0.5363460779190063,-0.21206289529800415,0.7462707161903381,0.5506110787391663,0.530613124370575,0.06346645951271057,0.07702720910310745,0.5611112713813782,0.5317059755325317,-0.15925075113773346,0.9990051984786987,0.6342759728431702,0.5232052206993103,0.15879231691360474,0.9978941679000854,0.5199569463729858,0.6511881947517395,0.14374981820583344,0.33684226870536804,0.6130700707435608,0.6438137888908386,0.4894019663333893,0.09520918130874634,0.5222545862197876,0.7549321055412292,0.4384419023990631,0.20961908996105194,0.621799647808075,0.7515679597854614,0.80243319272995,0.06842584908008575,0.538062334060669,0.7800658941268921,0.4631323218345642,0.44326654076576233,0.6398552060127258,0.7728379368782043,0.8362043499946594,0.24357952177524567,0.4685247242450714,0.7473917007446289,0.40557748079299927,0.23146797716617584,0.5551583766937256,0.7523317337036133,0.8710286617279053,0.1282884180545807
up,0.6210706233978271,0.23997023701667786,-0.19399558007717133,0.9995980858802795,0.6425572037696838,0.23072972893714905,-0.2417704313993454,0.9996333718299866,0.6457582712173462,0.2317194938659668,-0.24188527464866638,0.9995787143707275,0.6490476131439209,0.2328096181154251,-0.2420898824930191,0.9997110366821289,0.6426268815994263,0.22985418140888214,-0.17886009812355042,0.9995113015174866,0.6457825899124146,0.23019465804100037,-0.17875827848911285,0.9993916749954224,0.6492119431495667,0.23064374923706055,-0.1788388341665268,0.9995616674423218,0.6735318303108215,0.24565275013446808,-0.3818904459476471,0.9996883869171143,0.6766111850738525,0.242631196975708,-0.10806722939014435,0.9995871782302856,0.6253337860107422,0.25773191452026367,-0.23645780980587006,0.9996356964111328,0.6245784759521484,0.25685399770736694,-0.15629781782627106,0.9995433688163757,0.6540151834487915,0.33570533990859985,-0.5072240233421326,0.9998273849487305,0.7119266986846924,0.3330841660499573,0.05497484654188156,0.999427318572998,0.5695619583129883,0.4465935230255127,-0.43763267993927,0.8887230753898621,0.6844230890274048,0.45569929480552673,0.1264752298593521,0.05869925022125244,0.4870685935020447,0.530314028263092,-0.20976492762565613,0.8028523921966553,0.5814748406410217,0.5221996307373047,0.10507066547870636,0.0629860982298851,0.465346097946167,0.5446256995201111,-0.2444019913673401,0.7645211815834045,0.5602203607559204,0.5348051190376282,0.10800822824239731,0.07316329330205917,0.4652027189731598,0.5426374077796936,-0.24034208059310913,0.7587922811508179,0.546929657459259,0.5340811014175415,0.056652266532182693,0.07229246944189072,0.47578558325767517,0.5373377203941345,-0.2038857638835907,0.7325454354286194,0.5539894104003906,0.5310259461402893,0.07943803071975708,0.07675864547491074,0.5615431666374207,0.5328611135482788,-0.15537983179092407,0.9990399479866028,0.6360871195793152,0.5258174538612366,0.15494267642498016,0.9979572892189026,0.5234755873680115,0.6535724401473999,0.15554608404636383,0.3038105070590973,0.6114339828491211,0.6500862836837769,0.47019022703170776,0.0907764807343483,0.521303117275238,0.7564911842346191,0.45812514424324036,0.19082719087600708,0.5936263203620911,0.764989972114563,0.7863261699676514,0.06507619470357895,0.5350589156150818,0.7829689383506775,0.48210084438323975,0.4205071032047272,0.6036636233329773,0.7888838648796082,0.8220016360282898,0.23777978122234344,0.47256773710250854,0.7448151111602783,0.4184217154979706,0.21352720260620117,0.5197457671165466,0.7638517022132874,0.801852822303772,0.12104618549346924
up,0.6024653911590576,0.23936891555786133,-0.17757441103458405,0.999622642993927,0.6242506504058838,0.2302287518978119,-0.22488103806972504,0.999660074710846,0.6275824904441833,0.2311365306377411,-0.2249939739704132,0.9996035099029541,0.6308713555335999,0.23214419186115265,-0.22518694400787354,0.9997287392616272,0.6229881048202515,0.22941896319389343,-0.16627717018127441,0.9995434880256653,0.625548779964447,0.2297302782535553,-0.16621148586273193,0.9994271993637085,0.6283831000328064,0.2301340103149414,-0.1663823276758194,0.9995828866958618,0.6565606594085693,0.24487264454364777,-0.366009384393692,0.9997036457061768,0.6584750413894653,0.24200594425201416,-0.10901501774787903,0.9996122717857361,0.6067370176315308,0.25673314929008484,-0.22107550501823425,0.9996643662452698,0.6048492193222046,0.25574955344200134,-0.14639389514923096,0.9995802044868469,0.6376276016235352,0.3342977464199066,-0.5003598928451538,0.9998455047607422,0.7046236991882324,0.3325212597846985,0.05560853332281113,0.9994559288024902,0.5653694868087769,0.4452715516090393,-0.43982353806495667,0.8754522204399109,0.6843379735946655,0.44404616951942444,0.13317924737930298,0.059508442878723145,0.4873347282409668,0.5337170958518982,-0.2101723849773407,0.7904525995254517,0.6010323166847229,0.5217291712760925,0.13279089331626892,0.06362313032150269,0.46601539850234985,0.5492045879364014,-0.24114647507667542,0.7512151598930359,0.583898663520813,0.5352931022644043,0.1413763463497162,0.07360844314098358,0.4659336805343628,0.5478783845901489,-0.23687735199928284,0.7456133961677551,0.5700103640556335,0.5342875123023987,0.09363646805286407,0.07300698012113571,0.4762107729911804,0.5437546968460083,-0.2046632170677185,0.7199833393096924,0.5752749443054199,0.5307683348655701,0.10943353176116943,0.07823459804058075,0.5583332777023315,0.5347695350646973,-0.1605987697839737,0.9991623163223267,0.6421242356300354,0.5333452224731445,0.16001911461353302,0.9981586933135986,0.514475405216217,0.6528265476226807,0.17138829827308655,0.3272513747215271,0.6346789598464966,0.6341564655303955,0.537186324596405,0.09094668179750443,0.5218276381492615,0.7567304372787476,0.48128360509872437,0.202898770570755,0.635185956954956,0.7349679470062256,0.8997565507888794,0.06483618915081024,0.5378237962722778,0.7829991579055786,0.5069542527198792,0.4270148277282715,0.6494931578636169,0.7571746110916138,0.9369584918022156,0.23728050291538239,0.46579238772392273,0.7466818690299988,0.4502863883972168,0.2191312611103058,0.5619217753410339,0.7342517375946045,0.9657496213912964,0.12071427702903748
up,0.5785809755325317,0.23905381560325623,-0.23453395068645477,0.9995704293251038,0.5979430675506592,0.22932198643684387,-0.2779468894004822,0.9996376633644104,0.6019648909568787,0.2301054447889328,-0.2781065106391907,0.9995615482330322,0.6060144305229187,0.23094534873962402,-0.27837079763412476,0.9997045993804932,0.5961941480636597,0.22857320308685303,-0.222077414393425,0.9995130896568298,0.5989117622375488,0.22880645096302032,-0.2221093475818634,0.999384880065918,0.6020426750183105,0.22907526791095734,-0.2223203033208847,0.9995546936988831,0.6340274810791016,0.24242167174816132,-0.40363049507141113,0.9996614456176758,0.6335455775260925,0.23995859920978546,-0.15800422430038452,0.9995748996734619,0.5847085118293762,0.25611424446105957,-0.2727774977684021,0.9996150135993958,0.5833299160003662,0.2551867365837097,-0.20102554559707642,0.9995383024215698,0.6258559226989746,0.33253738284111023,-0.5251010060310364,0.999851405620575,0.6933366656303406,0.3313349485397339,0.011014149524271488,0.9994196891784668,0.5608252882957458,0.445821613073349,-0.4514364004135132,0.8584097027778625,0.6715831756591797,0.4393610954284668,0.07573772221803665,0.05728329345583916,0.4858012795448303,0.5372650027275085,-0.2199314534664154,0.7760631442070007,0.6069765090942383,0.5188494920730591,0.06681496649980545,0.05981163680553436,0.46358925104141235,0.5521146059036255,-0.25409945845603943,0.7371477484703064,0.5910807251930237,0.531471848487854,0.06880783289670944,0.06913142651319504,0.46292001008987427,0.5501464605331421,-0.2503458857536316,0.7334684729576111,0.5779758095741272,0.5301595330238342,0.022360358387231827,0.06896374374628067,0.47293058037757874,0.5463326573371887,-0.21463952958583832,0.7048653960227966,0.5834898352622986,0.5269564986228943,0.04401887580752373,0.0741385668516159,0.5581055879592896,0.5383724570274353,-0.16192272305488586,0.9992823600769043,0.6429404616355896,0.5317257642745972,0.1611318737268448,0.998346745967865,0.5033618807792664,0.6396608352661133,0.19447025656700134,0.3313332200050354,0.633264422416687,0.6119562387466431,0.5691515803337097,0.0814870148897171,0.5425050258636475,0.7251096963882446,0.5727026462554932,0.19603531062602997,0.6313746571540833,0.6983896493911743,0.958037793636322,0.057984162122011185,0.572238028049469,0.7449934482574463,0.6087061762809753,0.4149542450904846,0.6471737623214722,0.7191989421844482,0.9980665445327759,0.21536946296691895,0.4841904044151306,0.7206692099571228,0.5892201066017151,0.21480058133602142,0.5572648644447327,0.6972008943557739,1.0376325845718384,0.11090510338544846
up,0.5603027939796448,0.2385217249393463,-0.2091502547264099,0.9995788335800171,0.575531542301178,0.2289571464061737,-0.2568526864051819,0.9996419548988342,0.5792803764343262,0.22966472804546356,-0.2569960951805115,0.9995661377906799,0.5832880735397339,0.23037607967853546,-0.257200688123703,0.9997037053108215,0.5746177434921265,0.22805504500865936,-0.1993398815393448,0.9995115399360657,0.5774726271629333,0.22810277342796326,-0.19933360815048218,0.9993858337402344,0.5808197259902954,0.2281220257282257,-0.19953076541423798,0.9995499849319458,0.6116975545883179,0.24074223637580872,-0.392230361700058,0.9996539950370789,0.6113811135292053,0.238536074757576,-0.14959532022476196,0.9995632171630859,0.5686720609664917,0.25504958629608154,-0.25396695733070374,0.9996246099472046,0.5682283639907837,0.25394612550735474,-0.18115165829658508,0.9995509386062622,0.6027716398239136,0.3299253284931183,-0.5329647660255432,0.9998634457588196,0.685590386390686,0.3275544345378876,0.009732441045343876,0.9993899464607239,0.5554782748222351,0.4455551505088806,-0.47513097524642944,0.8476186990737915,0.6944449543952942,0.43626388907432556,0.09213212132453918,0.05714926868677139,0.48509517312049866,0.5401004552841187,-0.24403244256973267,0.7664852738380432,0.6288233995437622,0.5032607913017273,0.1332360804080963,0.0586552694439888,0.4631339907646179,0.5555833578109741,-0.28397664427757263,0.7292588949203491,0.6156617999076843,0.513647198677063,0.13768362998962402,0.06827621906995773,0.46053346991539,0.553817629814148,-0.2810611128807068,0.7267513871192932,0.6006762385368347,0.5128858685493469,0.09492163360118866,0.06859762966632843,0.47217482328414917,0.5496655702590942,-0.24058769643306732,0.696013331413269,0.6046897172927856,0.5107498168945312,0.11228840798139572,0.07409568130970001,0.5632444620132446,0.538021981716156,-0.16792939603328705,0.9993606209754944,0.652841329574585,0.5305870175361633,0.16718286275863647,0.9984167218208313,0.5153070092201233,0.6466289162635803,0.21968720853328705,0.3691478967666626,0.645443320274353,0.6148468255996704,0.5718876719474792,0.08371014147996902,0.5412784814834595,0.7504607439041138,0.568904459476471,0.2403780072927475,0.6522992253303528,0.7131787538528442,0.9678061604499817,0.06092648208141327,0.5661779642105103,0.7747739553451538,0.5995705723762512,0.44070491194725037,0.6704367995262146,0.7328773736953735,1.0095020532608032,0.214185431599617,0.4583369493484497,0.7465283274650574,0.5534759759902954,0.25697439908981323,0.58919358253479,0.7176806330680847,1.0325826406478882,0.11920575052499771
up,0.5290622115135193,0.23932206630706787,-0.18267717957496643,0.999563455581665,0.5436686873435974,0.22950656712055206,-0.2351970225572586,0.9996232390403748,0.547042727470398,0.23017334938049316,-0.23530171811580658,0.9995479583740234,0.5508604049682617,0.23082235455513,-0.23550309240818024,0.9996827244758606,0.5436771512031555,0.22856512665748596,-0.17532041668891907,0.999484658241272,0.5467633605003357,0.22856728732585907,-0.17533555626869202,0.9993611574172974,0.5505451560020447,0.22853577136993408,-0.175541952252388,0.9995253086090088,0.5799270868301392,0.2408059537410736,-0.3924574553966522,0.9996389150619507,0.5826687216758728,0.2387266606092453,-0.13473978638648987,0.9995428323745728,0.5381298661231995,0.2563123404979706,-0.23099325597286224,0.9996181130409241,0.5387360453605652,0.25527265667915344,-0.15525420010089874,0.9995494484901428,0.5746932625770569,0.33008265495300293,-0.5453935265541077,0.9998599290847778,0.6638357639312744,0.32623541355133057,0.04123849421739578,0.9993179440498352,0.5397535562515259,0.45185035467147827,-0.46061062812805176,0.8366230130195618,0.6784977912902832,0.43698304891586304,0.14173689484596252,0.057257331907749176,0.48932239413261414,0.5465996861457825,-0.16326241195201874,0.7503997683525085,0.6195798516273499,0.507581353187561,0.1972123086452484,0.056944116950035095,0.473633348941803,0.5657966136932373,-0.1895315945148468,0.7157194018363953,0.6066345572471619,0.5200886130332947,0.21209818124771118,0.06684775650501251,0.475344717502594,0.5635645985603333,-0.1921495646238327,0.713012158870697,0.5924884080886841,0.5192935466766357,0.16926263272762299,0.067275770008564,0.4825385510921478,0.5577195286750793,-0.15870055556297302,0.6814081072807312,0.5973553657531738,0.5164104104042053,0.17601363360881805,0.07320674508810043,0.5656630396842957,0.542248547077179,-0.17132024466991425,0.9993041157722473,0.6563259363174438,0.5309464335441589,0.1707240492105484,0.9981411695480347,0.5395408868789673,0.6678143739700317,0.1411541998386383,0.4004141688346863,0.6457399129867554,0.6453937292098999,0.48952966928482056,0.09076786786317825,0.5500786900520325,0.7910268902778625,0.43268242478370667,0.27188917994499207,0.6531115770339966,0.7434102296829224,0.8344226479530334,0.06592492759227753,0.5739325881004333,0.818888783454895,0.4552311301231384,0.4588543176651001,0.6829438805580139,0.7827672958374023,0.8699334859848022,0.21931107342243195,0.4683094322681427,0.7891837358474731,0.37935879826545715,0.28194814920425415,0.5922083258628845,0.7603297829627991,0.8699686527252197,0.12679608166217804
